GEOID,NAME.x,estimate_2010,pop_2010,NAME.y,estimate_2019,pop_2019,PLACEA,pop_1990,estimate_1990,dif_10_19,dif_90_19,change_perc_10_19,change_perc_90_19,share_2010,share_2019,share_1990,share_dif_10_19,share_dif_90_19
0664224,"Salinas city, California",2659,147074,"Salinas city, California",2354,156143,64224,109010,3276,-305,-922,-0.11470477623166604,-0.28144078144078144,0.01807933421270925,0.015075923992750236,0.030052288780845794,-0.0030034102199590126,-0.014976364788095558
0664252,"Salmon Creek CDP, California",0,83,"Salmon Creek CDP, California",0,20,64252,87,0,0,0,NA,NA,0,0,0,0,0
0664294,"Salton City CDP, California",67,1400,"Salton City CDP, California",156,6250,64294,865,10,89,146,1.328358208955224,14.6,0.047857142857142855,0.02496,0.011560693641618497,-0.022897142857142855,0.013399306358381503
0664308,"Salton Sea Beach CDP, California",0,464,"Salton Sea Beach CDP, California",0,261,64308,467,6,0,-6,NA,-1,0,0,0.01284796573875803,0,-0.01284796573875803
0664392,"Samoa CDP, California",0,273,"Samoa CDP, California",0,212,64392,298,3,0,-3,NA,-1,0,0,0.010067114093959731,0,-0.010067114093959731
0664420,"San Andreas CDP, California",0,2708,"San Andreas CDP, California",8,3120,64420,2334,5,8,3,NA,0.6,0,0.002564102564102564,0.0021422450728363325,0.002564102564102564,4.2185749126623156e-4
0664434,"San Anselmo town, California",118,12203,"San Anselmo town, California",96,12525,64434,11704,96,-22,0,-0.1864406779661017,0,0.009669753339342784,0.007664670658682635,0.008202323991797676,-0.00200508268066015,-5.376533331150415e-4
0664462,"San Antonio Heights CDP, California",15,3979,"San Antonio Heights CDP, California",1,3191,64462,2947,39,-14,-38,-0.9333333333333333,-0.9743589743589743,0.003769791404875597,3.1338138514572234e-4,0.01323379708177808,-0.0034564100197298745,-0.012920415696632357
0664476,"San Ardo CDP, California",0,665,"San Ardo CDP, California",0,543,64476,532,12,0,-12,NA,-1,0,0,0.022556390977443608,0,-0.022556390977443608
0665000,"San Bernardino city, California",33684,209174,"San Bernardino city, California",31000,216089,65000,173702,27558,-2684,3442,-0.07968174801092506,0.12490021046520067,0.16103339803226022,0.1434594079291403,0.15865102301643044,-0.017573990103119913,-0.015191615087290139
0665028,"San Bruno city, California",905,40231,"San Bruno city, California",426,43083,65028,38961,1589,-479,-1163,-0.5292817679558011,-0.7319068596601637,0.02249509085033929,0.009887890815402827,0.04078437411770745,-0.012607200034936464,-0.030896483302304628
0665042,"San Buenaventura (Ventura) city, California",1224,105211,"San Buenaventura (Ventura) city, California",2003,109910,65042,93508,1550,779,453,0.636437908496732,0.292258064516129,0.011633764530324777,0.01822400145573651,0.016576121829148308,0.006590236925411734,0.0016478796265882029
0665070,"San Carlos city, California",130,27830,"San Carlos city, California",248,30154,65070,26573,250,118,-2,0.9076923076923077,-0.008,0.004671218109953288,0.008224447834449825,0.00940804576073458,0.0035532297244965363,-0.0011835979262847553
0665084,"San Clemente city, California",390,60774,"San Clemente city, California",504,64878,65084,41087,274,114,230,0.2923076923076923,0.8394160583941606,0.006417217889228947,0.0077684268935540556,0.006668776011877236,0.0013512090043251088,0.0010996508816768199
0665112,"Sand City city, California",13,234,"Sand City city, California",15,310,65112,192,11,2,4,0.15384615384615385,0.36363636363636365,0.05555555555555555,0.04838709677419355,0.057291666666666664,-0.007168458781362005,-0.008904569892473117
0666000,"San Diego city, California",86240,1282800,"San Diego city, California",90095,1409573,66000,1110572,104261,3855,-14166,0.044700834879406307,-0.13587055562482617,0.06722793888369193,0.06391651939984662,0.0938804507947256,-0.003311419483845307,-0.029963931394878976
0666004,"San Diego Country Estates CDP, California",34,10657,"San Diego Country Estates CDP, California",66,10514,66004,7326,48,32,18,0.9411764705882353,0.375,0.003190391292108473,0.006277344493056876,0.006552006552006552,0.0030869532009484032,-2.7466205894967604e-4
0666070,"San Dimas city, California",752,33635,"San Dimas city, California",656,34048,66070,32397,1221,-96,-565,-0.1276595744680851,-0.46273546273546273,0.02235766314850602,0.01926691729323308,0.03768867487730346,-0.003090745855272938,-0.018421757584070376
0666140,"San Fernando city, California",44,23623,"San Fernando city, California",209,24535,66140,22542,266,165,-57,3.75,-0.21428571428571427,0.0018625915421411337,0.00851844304055431,0.011800195191198652,0.006655851498413177,-0.0032817521506443414
0667000,"San Francisco city, California",49071,789172,"San Francisco city, California",45556,874961,67000,723959,79039,-3515,-33483,-0.07163090216217317,-0.4236263110616278,0.0621803611886889,0.05206632067029273,0.10917607212563142,-0.010114040518396171,-0.05710975145533869
0667042,"San Gabriel city, California",286,39670,"San Gabriel city, California",268,40143,67042,37089,394,-18,-126,-0.06293706293706294,-0.3197969543147208,0.007209478195109655,0.0066761328251500884,0.010623095796597374,-5.333453699595666e-4,-0.0039469629714472855
0667056,"Sanger city, California",546,23370,"Sanger city, California",25,25074,67056,16906,18,-521,7,-0.9542124542124543,0.3888888888888889,0.02336328626444159,9.97048735742203e-4,0.0010647107535786111,-0.022366237528699387,-6.766201783640815e-5
0667070,"San Geronimo CDP, California",0,562,"San Geronimo CDP, California",0,399,67070,375,1,0,-1,NA,-1,0,0,0.0026666666666666666,0,-0.0026666666666666666
0667112,"San Jacinto city, California",2095,41203,"San Jacinto city, California",3640,47989,67112,17625,193,1545,3447,0.7374701670644391,17.860103626943005,0.05084581219814091,0.07585071578903499,0.010950354609929078,0.02500490359089408,0.06490036117910591
0667126,"San Joaquin city, California",0,3927,"San Joaquin city, California",48,4020,67126,2311,14,48,34,NA,2.4285714285714284,0,0.011940298507462687,0.006057983556901774,0.011940298507462687,0.0058823149505609126
0668000,"San Jose city, California",28019,925300,"San Jose city, California",30813,1027690,68000,792266,37005,2794,-6192,0.0997180484671116,-0.167328739359546,0.030280989949205663,0.029982776907433176,0.04670779763362305,-2.982130417724868e-4,-0.016725020726189876
0668014,"San Juan Bautista city, California",64,1462,"San Juan Bautista city, California",4,2019,68014,1624,8,-60,-4,-0.9375,-0.5,0.04377564979480164,0.001981178801386825,0.0049261083743842365,-0.041794470993414816,-0.0029449295729974114
0668028,"San Juan Capistrano city, California",204,34263,"San Juan Capistrano city, California",176,35922,68028,26183,95,-28,81,-0.13725490196078433,0.8526315789473684,0.005953944488223448,0.0048995044819330775,0.003628308444410495,-0.0010544400062903704,0.0012711960375225823
0668084,"San Leandro city, California",10579,82830,"San Leandro city, California",9238,90025,68084,68223,3923,-1341,5315,-0.1267605633802817,1.3548304868722916,0.12771942532898709,0.10261594001666204,0.057502601761869165,-0.02510348531232505,0.04511333825479287
0668112,"San Lorenzo CDP, California",1559,23562,"San Lorenzo CDP, California",769,25569,68112,19987,249,-790,520,-0.5067350865939705,2.0883534136546187,0.06616586028350734,0.030075482029019517,0.012458097763546306,-0.03609037825448782,0.017617384265473213
0668140,"San Lucas CDP, California",9,191,"San Lucas CDP, California",0,543,68140,432,0,-9,0,-1,NA,0.04712041884816754,0,0,-0.04712041884816754,0
0668154,"San Luis Obispo city, California",792,44959,"San Luis Obispo city, California",998,47302,68154,42155,797,206,201,0.2601010101010101,0.2521957340025094,0.017616050179052024,0.02109847363747833,0.018906416795160717,0.0034824234584263057,0.0021920568423176127
0668196,"San Marcos city, California",1910,78127,"San Marcos city, California",2591,95355,68196,39015,567,681,2024,0.3565445026178011,3.569664902998236,0.024447374147221833,0.027172146190551097,0.01453287197231834,0.002724772043329264,0.012639274218232757
0668224,"San Marino city, California",0,13114,"San Marino city, California",246,13194,68224,12989,32,246,214,NA,6.6875,0,0.018644838562983174,0.0024636230656709525,0.018644838562983174,0.01618121549731222
0668238,"San Martin CDP, California",42,7250,"San Martin CDP, California",70,6803,68238,6950,81,28,-11,0.6666666666666666,-0.13580246913580246,0.005793103448275862,0.010289578127296781,0.011654676258992806,0.00449647467902092,-0.0013650981316960242
0668252,"San Mateo city, California",2262,94751,"San Mateo city, California",2044,104333,68252,85486,3060,-218,-1016,-0.09637488947833775,-0.33202614379084966,0.023873098964654726,0.01959111690452685,0.03579533490864001,-0.004281982060127875,-0.016204218004113157
0668263,"San Miguel CDP (Contra Costa County), California",33,3381,"San Miguel CDP (Contra Costa County), California",20,3433,68263,3248,7,-13,13,-0.3939393939393939,1.8571428571428572,0.009760425909494233,0.005825808330905913,0.0021551724137931034,-0.00393461757858832,0.0036706359171128095
0668266,"San Miguel CDP (San Luis Obispo County), California",0,2695,"San Miguel CDP (San Luis Obispo County), California",0,2906,68266,1222,38,0,-38,NA,-1,0,0,0.031096563011456628,0,-0.031096563011456628
0668294,"San Pablo city, California",3988,29136,"San Pablo city, California",3511,30967,68294,25126,5368,-477,-1857,-0.11960882647943831,-0.34593889716840537,0.1368753432180121,0.11337875803274454,0.2136432380800764,-0.02349658518526755,-0.10026448004733186
0668308,"San Pasqual CDP, California",48,2052,"San Pasqual CDP, California",93,1970,68308,2097,88,45,5,0.9375,0.056818181818181816,0.023391812865497075,0.047208121827411166,0.04196471149260849,0.02381630896191409,0.005243410334802676
0668364,"San Rafael city, California",1609,56930,"San Rafael city, California",807,58775,68364,48340,1424,-802,-617,-0.49844623990055936,-0.4332865168539326,0.028262778851220798,0.013730327520204168,0.02945800579230451,-0.014532451331016629,-0.01572767827210034
0668378,"San Ramon city, California",1622,66822,"San Ramon city, California",1767,75648,68378,35349,711,145,1056,0.08939580764488286,1.4852320675105486,0.02427344287809404,0.02335818527918782,0.020113723160485444,-9.152575989062224e-4,0.0032444621187023744
0668434,"San Simeon CDP, California",0,547,"San Simeon CDP, California",0,658,68434,374,1,0,-1,NA,-1,0,0,0.00267379679144385,0,-0.00267379679144385
0669000,"Santa Ana city, California",4199,325216,"Santa Ana city, California",3803,332794,69000,294070,7691,-396,-3888,-0.09430816861157418,-0.5055259394096997,0.012911418872380202,0.011427489678299489,0.026153636889176046,-0.0014839291940807135,-0.014726147210876558
0669070,"Santa Barbara city, California",1471,87859,"Santa Barbara city, California",1413,91376,69070,85787,1920,-58,-507,-0.03942895989123046,-0.2640625,0.016742735519411786,0.015463579057958326,0.022381013440264844,-0.0012791564614534606,-0.006917434382306518
0669084,"Santa Clara city, California",2939,112466,"Santa Clara city, California",3780,127721,69084,93856,2411,841,1369,0.28615175229669954,0.5678141849854832,0.02613234221898174,0.029595759507050526,0.025688288441868393,0.0034634172880687875,0.003907471065182133
0669088,"Santa Clarita city, California",4327,172253,"Santa Clarita city, California",8394,213411,69088,124153,1942,4067,6452,0.9399121793390339,3.322348094747683,0.02512002693712156,0.03933255549151637,0.015641990125087595,0.014212528554394806,0.023690565366428773
0669112,"Santa Cruz city, California",772,58269,"Santa Cruz city, California",1349,64522,69112,48986,1126,577,223,0.7474093264248705,0.1980461811722913,0.013248897355369065,0.020907597408635813,0.0229861593108235,0.007658700053266748,-0.0020785619021876887
0669154,"Santa Fe Springs city, California",586,16376,"Santa Fe Springs city, California",715,17810,69154,15435,311,129,404,0.22013651877133106,1.2990353697749195,0.03578407425500733,0.040145985401459854,0.02014901198574668,0.004361911146452527,0.019996973415713173
0669182,"Santa Margarita CDP, California",0,1431,"Santa Margarita CDP, California",0,1122,69182,1267,1,0,-1,NA,-1,0,0,7.892659826361484e-4,0,-7.892659826361484e-4
0669196,"Santa Maria city, California",1806,94645,"Santa Maria city, California",1345,106224,69196,62605,1361,-461,-16,-0.2552602436323367,-0.011756061719324026,0.019081832109461672,0.012661921976201236,0.021739477677501798,-0.0064199101332604366,-0.009077555701300562
0670000,"Santa Monica city, California",3693,88679,"Santa Monica city, California",4100,91577,70000,86905,3920,407,180,0.11020850257243434,0.04591836734693878,0.0416445832722516,0.04477106697096433,0.045106725734997986,0.003126483698712726,-3.3565876403365835e-4
0670028,"Santa Nella CDP, California",50,1262,"Santa Nella CDP, California",35,2135,70028,628,5,-15,30,-0.3,6,0.039619651347068144,0.01639344262295082,0.007961783439490446,-0.023226208724117323,0.008431659183460375
0670042,"Santa Paula city, California",35,29145,"Santa Paula city, California",101,30098,70042,25185,78,66,23,1.8857142857142857,0.2948717948717949,0.001200892091267799,0.003355704697986577,0.003097081596188207,0.0021548126067187784,2.5862310179837e-4
0670098,"Santa Rosa city, California",3497,162647,"Santa Rosa city, California",4757,179701,70098,122374,2251,1260,2506,0.3603088361452674,1.113282985339849,0.021500550271446754,0.026471750296325564,0.01839443018941932,0.004971200024878809,0.008077320106906243
0670130,"Santa Rosa Valley CDP, California",0,3223,"Santa Rosa Valley CDP, California",21,3016,70130,2907,21,21,0,NA,0,0,0.006962864721485411,0.007223942208462332,0.006962864721485411,-2.610774869769208e-4
0670140,"Santa Susana CDP, California",41,1301,"Santa Susana CDP, California",3,935,70140,903,12,-38,-9,-0.926829268292683,-0.75,0.03151421983089931,0.0032085561497326204,0.013289036544850499,-0.02830566368116669,-0.010080480395117879
0670154,"Santa Venetia CDP, California",30,5102,"Santa Venetia CDP, California",165,4474,70154,4006,97,135,68,4.5,0.7010309278350515,0.005880047040376323,0.036879749664729546,0.024213679480778832,0.030999702624353222,0.012666070183950714
0670182,"Santa Ynez CDP, California",19,4862,"Santa Ynez CDP, California",1,4546,70182,4215,3,-18,-2,-0.9473684210526315,-0.6666666666666666,0.00390785684903332,2.199736031676199e-4,7.117437722419929e-4,-0.0036878832458656996,-4.917701690743731e-4
0670224,"Santee city, California",702,52966,"Santee city, California",1305,57797,70224,52902,893,603,412,0.8589743589743589,0.46136618141097424,0.013253785447268058,0.022579026593075764,0.016880269176968735,0.009325241145807706,0.0056987574161070295
0670266,"Saranap CDP, California",279,4920,"Saranap CDP, California",135,6231,70266,4568,18,-144,117,-0.5161290322580645,6.5,0.056707317073170734,0.021665864227250843,0.00394045534150613,-0.03504145284591989,0.017725408885744712
0670280,"Saratoga city, California",85,29523,"Saratoga city, California",140,30697,70280,28224,119,55,21,0.6470588235294118,0.17647058823529413,0.0028791112014361683,0.004560706257940516,0.004216269841269841,0.0016815950565043473,3.444364166706746e-4
0670322,"Saticoy CDP, California",0,905,"Saticoy CDP, California",6,1242,70322,1059,4,6,2,NA,0.5,0,0.004830917874396135,0.003777148253068933,0.004830917874396135,0.001053769621327202
0670336,"Sattley CDP, California",0,22,"Sattley CDP, California",0,86,70336,55,0,0,0,NA,NA,0,0,0,0,0
0670364,"Sausalito city, California",0,7009,"Sausalito city, California",61,7116,70364,6984,70,61,-9,NA,-0.12857142857142856,0,0.008572231590781338,0.01002290950744559,0.008572231590781338,-0.0014506779166642524
0670518,"Scotia CDP, California",0,652,"Scotia CDP, California",0,546,70518,927,0,0,0,NA,NA,0,0,0,0,0
0670588,"Scotts Valley city, California",60,11351,"Scotts Valley city, California",71,11863,70588,8622,41,11,30,0.18333333333333332,0.7317073170731707,0.005285877896220597,0.005984995363735986,0.004755277197865925,6.991174675153883e-4,0.001229718165870061
0670644,"Seacliff CDP, California",52,2990,"Seacliff CDP, California",22,3286,70644,3134,32,-30,-10,-0.5769230769230769,-0.3125,0.017391304347826087,0.006695069993913573,0.01021059349074665,-0.010696234353912515,-0.0035155234968330777
0670686,"Seal Beach city, California",153,24081,"Seal Beach city, California",562,24204,70686,25051,245,409,317,2.673202614379085,1.2938775510204081,0.0063535567459823096,0.02321930259461246,0.009780048700650672,0.01686574584863015,0.013439253893961788
0670712,"Sea Ranch CDP, California",0,801,"Sea Ranch CDP, California",0,1134,70712,637,1,0,-1,NA,-1,0,0,0.0015698587127158557,0,-0.0015698587127158557
0670728,"Searles Valley CDP, California",9,2088,"Searles Valley CDP, California",101,1689,70728,2740,20,92,81,10.222222222222221,4.05,0.004310344827586207,0.05979869745411486,0.0072992700729927005,0.05548835262652865,0.05249942738112216
0670742,"Seaside city, California",3107,32431,"Seaside city, California",2479,33956,70742,38901,9129,-628,-6650,-0.20212423559703893,-0.7284478037024866,0.09580339798341093,0.07300624337377783,0.23467263052363693,-0.022797154609633108,-0.1616663871498591
